date,interval,timeUnit,transferred,transferUnit,bandwidth,bandwidthUnit,writeError,pps,ppsLabel
2018-10-01_15:34:32,0.00-10.00,sec,119,MBytes,100,Mbits/sec,85048/14,8503,pps
